N,P,K,temperature,humidity,ph,rainfall,label
69.47002832,32.14626853,54.45096285,19.33567741,84.47499375,6.264929755,1082.72999,apple
75.71584243,39.68919151,54.39926614,18.46664384,86.32382588,6.295737103,1135.383073,apple
61.90576927,36.67228395,64.39029515,23.69557953,62.6096028,5.917151005,990.4432833,apple
65.89400558,30.24658104,54.39394135,17.97654546,66.60549606,6.3274629,1237.297992,apple
59.89051403,40.94196637,76.84621617,16.49587181,84.74042898,6.941291601,1011.363976,apple
49.07069155,37.31274276,61.60015158,18.86573724,79.75355504,6.77349406,1284.545672,apple
67.1111646,40.84647795,69.21439327,19.83801135,64.75815316,6.376558877,1061.073502,apple
55.40306453,37.47477759,62.78835037,19.13450075,75.22403201,6.563699689,1207.739425,apple
50.93429239,38.73126783,64.30322787,24.12922172,83.39536185,6.588860182,1133.103374,apple
63.5868157,35.23977025,68.05987963,13.9157663,87.96084317,6.351188795,1232.348332,apple
67.157545,29.8674235,60.88646449,16.01632436,70.37649171,6.339956044,1221.30045,apple
62.44734845,32.37097306,59.12641062,12.23348598,83.11222253,6.314933491,1513.526178,apple
50.346574,24.00597022,62.93342967,16.57751303,80.81046677,6.873951063,1418.423971,apple
58.51724814,29.26520686,59.23606466,19.79425792,79.15577843,5.99149161,1084.681988,apple
59.69609322,36.21669725,58.39175961,18.99749029,66.39314112,6.524735405,1161.766233,apple
66.33668504,33.28512086,63.37001207,17.91804616,65.56576547,6.614241782,1276.125537,apple
63.79844853,37.2385428,64.2848184,21.76593217,63.93734633,6.916400589,1281.900761,apple
53.12854998,34.75116745,62.49985292,15.8540347,72.90917685,6.486614016,961.537483,apple
60.85402943,31.59474171,65.60429033,16.15089873,69.31085877,6.407700387,1195.768492,apple
58.84643414,31.55920155,76.48186308,16.59504583,68.74987736,6.761933386,1270.909594,apple
53.55349238,34.76144322,59.97598307,14.71796671,78.54467203,6.674962926,1496.937515,apple
54.15787555,35.18830117,58.20542579,17.75594107,62.35735491,6.166126663,1153.149951,apple
71.98457685,38.20421431,56.19214007,19.62231788,65.02447747,6.591836854,1066.909114,apple
72.07986749,36.78962864,62.62175434,19.93076106,84.05184249,6.849850905,1110.794131,apple
68.7826271,35.98799802,73.83507248,16.04730118,75.79207983,6.376826128,1234.091566,apple
53.12282502,32.35350881,64.12457699,21.19975257,74.94587149,7.075847723,1272.720612,apple
60.25335652,35.60015663,64.09011982,15.10208773,62.16595227,6.863682034,1181.544428,apple
66.2191939,39.36579274,47.57112314,15.44546455,71.13116289,6.574817273,1374.516384,apple
71.22618461,32.70557869,67.19120556,17.89089267,87.02105592,5.955682573,1104.538596,apple
65.33665495,35.89637302,63.55239929,14.44754334,78.9468066,6.291479099,1265.967256,apple
63.29353458,36.30336883,56.33129897,16.09706712,89.14185282,6.607933376,1151.418337,apple
48.99672527,34.74788574,58.95513068,21.01013761,75.44452062,6.8829219,910.0477035,apple
57.58372706,29.40165053,51.36879016,21.28900923,83.20419377,5.981367117,1154.600672,apple
46.03228318,36.27086946,58.27166372,21.49544628,67.46142818,7.000253264,1341.703624,apple
57.67565244,33.25371148,57.85576633,23.88411929,85.32511347,6.620885207,1416.456417,apple
57.97794359,36.89863093,57.8207948,16.43898034,61.71260568,6.742543181,1208.657648,apple
64.88426718,34.5964171,60.5242346,12.33843139,61.24718577,6.546447531,1275.422482,apple
59.10946772,40.42933171,45.99387426,26.32363307,80.00592773,6.869394272,1026.682345,apple
64.08515937,29.73292218,55.84154026,23.42308884,86.04426763,6.682405313,1047.140032,apple
59.79408243,45.01703634,66.41977019,18.87159214,77.1182924,6.868508644,1397.838384,apple
64.25820148,29.28497544,70.88954355,14.75202139,63.19779091,6.835047524,1157.936659,apple
62.27066679,42.17590775,63.76268659,19.00739345,72.12420965,6.896490163,995.3986975,apple
63.98266713,38.50586371,58.01624331,21.89783597,84.53502649,6.540166653,1028.554278,apple
51.47984944,26.78129642,54.09891001,22.39892514,73.46080868,6.287012751,979.4850344,apple
70.94676773,40.04908545,55.41233103,24.38190145,71.39357341,6.519714041,1387.686171,apple
56.97170483,34.90032302,52.28837183,13.65707842,71.96468343,6.840856811,1606.625401,apple
69.22848546,37.8195456,63.96502894,20.41801075,88.66571088,6.415771437,1265.347422,apple
58.74068875,37.76536638,59.77542315,15.30734681,67.70329703,6.170469631,1016.068447,apple
61.19929434,41.96001143,66.12211071,13.55024829,81.48452023,6.298892145,935.5313807,apple
59.10487931,34.20388061,53.53866926,19.56127236,75.75490151,6.299544119,1253.296989,apple
49.38004178,37.20237369,59.86908134,19.5653882,84.17977649,6.307012248,1210.614732,apple
63.14640889,35.69607704,68.04102264,19.0879194,86.5261939,6.266002771,1089.516514,apple
50.64929819,43.74788372,51.70757843,16.03676861,83.41576546,6.767633873,1106.591975,apple
72.13048698,30.85903009,61.59651641,15.78428336,73.55303036,6.10413386,1251.636785,apple
64.22517921,37.06899549,58.76474894,17.63217468,60.70915758,6.908194813,1470.566094,apple
49.75368027,36.33875612,69.72995736,13.22495234,74.90300577,6.232108477,1473.186134,apple
71.18467209,32.23205879,63.79322053,22.61379043,68.22482,6.133073572,1081.450229,apple
56.0895728,34.01232387,54.93973035,18.09479985,84.01069523,6.577928637,940.684059,apple
62.20586821,39.16764481,46.70842905,19.05982695,69.99005739,6.731665967,1524.423806,apple
58.26334292,43.63416921,60.64289146,16.07081937,88.72875854,6.679585331,1046.554401,apple
61.12907216,27.93142752,59.25849292,15.43892835,82.68489987,6.938003158,997.576085,apple
56.44060599,27.96427987,60.48664504,20.21022151,85.26099883,7.273109847,1265.552973,apple
61.28032744,33.45441768,60.8902727,17.56800213,83.46084263,6.143135221,1051.708983,apple
55.30474861,33.80559626,60.58124269,20.00625251,69.16572932,6.132211131,841.1849012,apple
62.59052403,47.46499759,59.95952726,20.37572386,89.76474044,6.371719373,1277.328714,apple
57.07608529,40.83151374,63.78960671,19.69884999,69.14037417,6.441680081,1074.042473,apple
63.57673229,30.50766009,60.18787438,17.97416284,79.22916232,6.424951158,1232.92982,apple
76.43251757,33.49929858,55.6639131,19.50079721,75.07698229,6.144962112,1149.129216,apple
55.93658532,34.06514349,60.37766617,19.50079614,88.97466483,5.899197031,1092.24508,apple
40.74485863,36.46634657,61.88866279,15.75236797,66.48114548,7.010250277,1403.126975,apple
58.57704753,42.45363068,60.99111638,17.04492308,89.51036776,6.312116991,1131.511474,apple
57.55183856,31.46621621,62.01633143,16.22086929,61.86875394,6.55352466,1200.50767,apple
62.91292113,40.95323137,66.3303609,13.79278909,75.81124392,6.152009053,1165.173252,apple
59.14328346,39.94684719,56.61928071,14.68204808,72.42389258,6.680487576,1326.52586,apple
56.15659733,22.04478854,56.35837034,19.11011135,76.05930394,6.168631256,1194.8435,apple
46.93227994,45.30279308,52.04626697,17.88641588,69.74027781,6.442351313,1485.284747,apple
50.85399238,26.93219301,69.80780218,17.40691625,86.76254067,6.880775485,1013.196272,apple
49.33909009,32.96638458,59.41104894,20.61049054,79.1160443,6.747365124,1249.882097,apple
96.31984328,93.8661749,408.4189615,31.61510683,84.77796926,6.913715781,2143.421758,banana
99.7120421,99.55615781,401.7261284,28.92264608,78.15268556,6.69124814,1680.923896,banana
102.8225651,87.43929568,404.8507066,24.95292478,82.91076808,5.985207549,2033.068198,banana
112.0998725,86.95814896,359.4558056,26.29944364,65.53377153,6.340784806,1686.216157,banana
118.2979376,80.32826969,302.3517103,33.84324008,71.48352301,6.434076985,2047.277804,banana
110.2977019,85.07887662,404.2174402,24.55147301,76.98055275,6.552231243,2255.882661,banana
122.3371571,73.86062134,386.2725544,27.43975989,88.3791267,6.337335561,2205.241721,banana
98.16526777,85.99666886,410.6386763,27.43673587,64.27669665,6.825938517,1473.588265,banana
135.3812046,96.55291164,389.9273138,18.32287637,72.46329002,6.536796546,2126.855232,banana
107.7876703,94.45245662,353.5389652,25.1129047,62.90897013,6.665399729,1866.170822,banana
126.8199943,101.1262837,427.1833674,26.83970498,62.18204843,6.200836146,1671.954381,banana
126.7028652,82.09755455,383.4649229,28.98548019,71.97997741,6.607658168,1984.749007,banana
126.6698729,80.55333078,440.6940433,24.07742073,72.60033013,6.900338254,2070.736546,banana
124.5296515,87.35002188,405.3239243,25.77919434,64.1996213,6.926506223,1445.79529,banana
126.7032641,64.22274316,367.8111732,32.43055455,63.99029397,6.956032827,1707.814743,banana
84.97246191,80.6549909,438.0899972,21.22485325,77.26780286,6.465522925,1690.236824,banana
147.94458,98.28701993,422.6315663,24.29199217,60.75597284,6.901558147,1843.975322,banana
98.38141125,88.61457684,420.4947132,32.92885042,83.88730828,6.729021932,2366.635215,banana
105.17893,84.70145351,382.2848483,21.77380192,77.97897861,5.884197205,2029.889231,banana
119.9768464,83.10093349,433.1309919,23.97264606,60.71838796,6.713514312,2030.76955,banana
118.491626,74.17319697,407.7595581,24.47745341,76.51595042,6.693139661,1372.29125,banana
119.4914655,85.41502326,431.206967,27.61603434,77.9083567,6.400839266,2327.995935,banana
124.277143,86.61709953,357.6646304,27.95651951,68.06392845,6.290215967,1812.696096,banana
126.9674923,69.70993309,348.1343325,33.20915497,78.46262339,6.52375125,1676.623094,banana
110.7240683,77.3489418,441.3194669,25.67923441,60.41586408,6.945640146,2295.641432,banana
118.5686028,93.32849194,463.4430896,29.51358644,80.37199813,6.175540387,2251.783334,banana
124.4819328,83.1043645,372.5354838,24.6029685,64.14375879,6.500062222,2287.651888,banana
104.8978166,91.32648752,426.3932138,29.61937336,69.37794075,6.050141263,1896.196558,banana
120.4536988,85.92810502,394.0302238,28.31939927,83.45672739,6.753372792,2263.603028,banana
118.7292037,88.47441253,412.7322153,24.26176824,81.87929401,6.042380183,2087.869975,banana
93.62366334,85.39112418,463.2589006,23.84035761,82.35644228,6.332876909,1645.48502,banana
108.8894006,79.68102529,403.64692,27.25253114,71.10696557,6.640515361,2066.704599,banana
115.4783696,88.08384263,395.8755773,28.5260187,70.17721984,6.492325049,1817.830483,banana
116.1065527,81.21638683,433.0079485,25.04344771,86.26465951,6.760957912,1892.218608,banana
125.4407046,89.58997977,414.8257936,24.24782106,88.35072194,6.121867872,2307.443556,banana
149.6091173,85.07356782,365.1215042,27.09700903,69.36192134,6.62444952,2078.094553,banana
135.9031355,74.51776537,424.3793418,28.96807354,88.37249107,6.772289323,1893.432861,banana
125.3589194,78.98363894,428.1842033,30.8373988,67.56944208,6.478437132,2018.218525,banana
120.9759599,83.74797509,439.7235832,26.72094013,71.50191423,6.612963866,1916.465888,banana
102.0713463,86.7633365,403.0366956,33.02178224,78.12938947,6.925130246,1962.071392,banana
127.1114566,91.99557087,440.6064904,30.52456102,70.88948521,6.620471841,2152.057224,banana
117.0541032,77.26547801,402.4241542,27.6243185,78.94127933,6.194559694,1790.769824,banana
118.1283325,87.5634389,382.5144329,31.50734226,64.17762212,6.507965032,1933.957248,banana
119.1877622,86.84564748,354.3910354,22.82234791,75.61631512,6.837545803,1960.461539,banana
163.2412396,104.2326354,393.9516977,26.64554332,79.89438747,5.982190734,2436.467834,banana
138.6571112,81.81723107,417.0075882,25.38403108,79.46241342,6.100100824,1420.964034,banana
131.4401893,78.09836439,332.7170712,27.48354582,77.88150347,6.499083253,2005.26505,banana
116.9554889,90.1650759,353.0297691,25.63788029,60.00681115,6.261773108,2130.319976,banana
124.2890472,86.40049838,366.8283839,26.39498946,75.37178462,6.088834139,1627.590645,banana
139.4077442,91.72884863,396.4504039,25.48735838,84.07205353,6.26924989,1507.769214,banana
121.3791751,102.0173003,409.2452821,26.92573674,74.49696228,6.582757978,1593.600158,banana
123.845482,80.3108998,352.6282287,25.27620973,84.56607812,6.833941618,1875.60729,banana
109.5732868,78.66914069,340.9643816,28.57180793,72.52184347,6.806670487,1924.65922,banana
119.7877621,92.63341933,375.9243705,25.9600433,88.60208638,6.44989318,1918.325947,banana
106.0989641,75.23138539,415.4789955,25.16482689,63.67493586,6.202927684,2079.908169,banana
126.4666839,81.10148181,373.1758476,27.28359677,88.66344574,6.6953886,1896.896545,banana
123.4293196,82.99445688,400.2626728,25.91462983,83.08327738,6.286923146,1777.277597,banana
108.6373116,72.81028077,431.0914536,19.55573727,64.7963929,6.202404162,2128.403616,banana
120.46285,68.59579822,421.8325195,29.70266215,79.36603069,6.554468491,1701.094057,banana
117.0580967,78.81459989,383.2165279,26.68458736,68.21964298,6.37239427,1969.067763,banana
114.6976041,75.13307868,386.6700313,27.89764918,89.43772732,6.938259942,1858.622178,banana
135.9624865,72.6994409,387.3197581,25.89673942,88.14192419,6.893963698,2120.227023,banana
117.299677,80.59752461,434.536255,22.25675025,70.6787332,6.599201648,1728.907198,banana
114.0920683,94.84801163,390.729359,25.87603954,67.12449916,6.82629652,1657.064218,banana
141.4504114,91.90191408,436.3620557,25.45686829,66.12262983,6.970071268,1963.730851,banana
115.6274411,91.6756747,363.0015721,30.82353793,61.67222561,6.034736933,2147.83731,banana
110.3467956,83.37174707,384.9350209,24.36887165,62.69278502,6.146235489,1988.633756,banana
126.3055611,83.22106553,422.0908609,24.30953339,76.40031795,6.546629078,2249.029554,banana
101.4637077,86.31467866,363.421056,22.07691691,82.79470975,6.627081422,1966.018178,banana
128.2414547,97.57881411,391.9890588,21.43377444,66.80935618,6.60056667,2043.884057,banana
95.41608555,77.5806846,397.8640745,28.78763637,74.67145201,6.732773605,1936.762075,banana
140.177817,88.31690025,381.9624876,30.55623363,73.01082994,6.368982414,2250.407956,banana
138.5793937,90.92124252,414.3113608,28.26546549,71.85160014,6.458524226,1857.743159,banana
112.6088271,101.1665699,375.2672191,31.30545076,79.04232423,6.6953014,1815.807466,banana
101.1297708,86.82111702,433.6490596,24.18352854,74.47803707,6.205280507,1352.895842,banana
120.7969045,92.91269098,366.2064689,29.82644058,73.40179406,6.412446827,1915.903264,banana
132.804064,88.8540302,360.6876959,27.57418129,81.84349312,7.006239451,2164.598128,banana
95.19402667,92.20203012,380.9541916,27.65521183,86.92191955,6.383520224,1806.857813,banana
125.0553749,95.25185146,380.1008571,19.03231878,85.6364218,6.784473817,1907.653317,banana
121.2929357,83.79760048,389.0351972,28.19767527,72.91039597,6.671764774,1791.429547,banana
149.1212898,89.75422674,380.6450566,24.96204918,61.24491977,6.710049592,1530.820317,banana
125.4737602,92.33570899,419.621756,26.72024248,81.57735602,6.516436111,2192.209919,banana
111.8903132,88.02596356,410.370333,20.70116903,76.93249763,6.116609313,2086.659049,banana
139.440337,72.53167372,402.5661047,27.41357575,77.75150907,6.689367735,1737.586125,banana
138.1675047,98.67178803,500,23.25501989,70.03327581,6.029235227,2022.545659,banana
113.0412433,89.2239788,395.7706429,24.24671941,79.74922319,5.936938987,1882.184065,banana
93.66016305,91.25916212,331.1638985,27.0948586,82.11397242,6.490086115,1863.472249,banana
127.9581624,83.06412922,400.9750493,26.09907746,82.21990743,6.212168798,1992.199128,banana
120.240225,88.93858622,354.4380546,28.97522425,74.50494255,6.246527267,1968.315991,banana
110.4658237,79.91749364,452.5129825,27.09596938,61.85839556,6.171668958,2049.670002,banana
118.9457688,80.17396575,383.972207,29.32055999,72.65137853,6.479632695,1861.9855,banana
142.4610633,100.3658224,358.8239835,23.25948921,63.19870857,6.239614541,1935.049965,banana
141.3138415,91.68440382,428.7407837,22.27924315,73.66948648,7.040325322,1971.729916,banana
107.1522207,75.37611684,429.1209501,26.89865744,78.31089023,5.961371071,2074.911922,banana
132.4324649,81.54083093,423.3566871,36.38218148,62.98739141,6.95668122,1591.78054,banana
123.1375728,80.49914089,404.138553,29.36594764,63.78345967,6.987398646,2112.158941,banana
132.8264959,83.02490025,424.9966746,27.93089279,78.70515934,6.367951303,1808.122088,banana
130.1826362,94.39478342,369.5239563,25.08018396,82.69353264,5.987471735,1963.773855,banana
114.0540838,85.94283714,387.8961113,20.30847713,64.43875002,6.403320853,1909.591869,banana
114.5682484,97.2616129,387.8765628,27.16557019,61.03293926,6.937055833,1943.920257,banana
128.9502685,71.21686627,111.6328,11.83954035,77.84905072,6.454076508,789.3178101,cabbage
150.4034697,58.88518931,107.4722068,15.16074256,63.40663632,6.420724292,656.2660013,cabbage
127.6163228,76.58869663,126.2668488,18.31014599,80.10556402,6.473682346,597.8308589,cabbage
117.3386044,65.52361311,114.0823536,13.30663804,74.62321421,6.601258846,651.3522461,cabbage
98.52982508,71.27658291,105.5730962,16.98399284,71.30458818,6.696936385,999.3880234,cabbage
110.7662015,55.06632047,133.4197777,18.95415464,82.59640316,5.985209879,843.1584894,cabbage
131.6880784,62.40178689,136.6979515,21.40936672,61.13993512,6.411262933,1037.087842,cabbage
115.8634392,60.41062265,121.6579145,20.91266074,72.40249726,6.547555805,705.7104754,cabbage
131.4287785,77.70532164,82.64117907,19.30279095,77.79813279,6.077009695,842.8333523,cabbage
138.2048753,63.12700846,113.3040561,15.53912822,80.38524068,6.756765107,674.4148995,cabbage
124.8326651,60.75088373,122.4289417,20.6756329,70.55480691,6.646944557,593.1195933,cabbage
123.4537176,65.039528,113.9979344,9.291218034,80.47437199,6.425461868,669.2590602,cabbage
119.0906329,53.27733806,118.9834798,22.49064082,70.06429832,6.524848522,653.7086234,cabbage
129.7966479,52.81475856,118.163452,13.5787233,89.05841446,6.578742968,775.0813287,cabbage
134.9790305,70.64161748,122.5714912,22.55526609,83.92466933,6.084818876,850.0940033,cabbage
137.9976595,85.51412514,139.3560784,16.52910477,62.99289012,6.352030983,898.6650969,cabbage
118.4854918,61.81180131,107.6676558,18.80632737,87.72103477,6.249363592,892.274186,cabbage
139.3822423,59.50420243,142.0099779,20.92764625,71.6749385,6.570977765,749.1759945,cabbage
114.6993507,53.46234984,133.1697135,15.67318092,82.92037877,6.383387702,723.0180024,cabbage
119.5669153,63.17718323,122.1817835,17.90987653,74.09406227,6.621183662,714.7901758,cabbage
153.7382622,63.10089534,116.9228513,15.60903999,88.32671023,6.061300529,867.8413857,cabbage
129.9618831,66.90644483,120.5377387,12.6557253,88.76071962,6.635605992,655.6208792,cabbage
140.7720724,73.27190086,102.0676295,14.77469086,80.52629012,6.4014641,587.1989416,cabbage
119.1314889,68.73597969,102.3937583,19.15740833,83.70222381,6.418845081,777.7353683,cabbage
121.3743763,65.19983349,109.9916424,17.10135177,65.6504062,6.865256406,750.2876801,cabbage
125.6738839,57.23310989,104.6014129,14.15078403,79.8575319,6.839404908,733.2488147,cabbage
125.5801941,60.86124123,132.3072644,19.21828206,67.58038883,6.607081854,517.3672936,cabbage
127.9254714,60.40841341,113.0024374,19.21459708,73.91489195,6.3294813,884.4406745,cabbage
113.5382858,66.19514692,105.6579936,19.00974914,84.91749975,6.164734645,646.4689077,cabbage
98.09065227,54.10915643,126.404325,17.24688861,82.52785181,6.537136976,714.7978104,cabbage
132.4408881,65.52951587,129.3767177,12.6786746,75.02265824,5.745588277,666.2727345,cabbage
128.7203197,58.72578837,127.5476208,17.81976242,67.82425282,6.599999138,769.3502198,cabbage
131.1598821,68.07081322,113.8976401,21.21442779,78.0037182,6.531241798,608.9327178,cabbage
130.1014792,58.01722015,87.03405789,20.34440224,68.06391289,6.705670607,789.1203466,cabbage
122.4040674,57.03220248,112.122422,21.73512302,89.33687963,6.213173379,724.8877499,cabbage
146.3186477,61.87317308,117.9198179,21.77125468,77.80820478,6.70564323,596.9865373,cabbage
122.0979542,73.13755491,92.37153179,17.38520258,65.44492885,6.666013238,690.5195397,cabbage
130.0735368,66.74308176,114.0566432,17.05393747,60.18262593,6.528577188,750.2104091,cabbage
105.4754315,74.23703835,123.9359382,19.18464447,60.46245498,6.356742268,856.1960295,cabbage
114.3716111,60.49690316,86.85781598,14.88148989,68.66661898,6.630630192,673.8006378,cabbage
106.4159307,58.21095289,113.9287677,16.93842311,76.53991649,6.890998039,843.584959,cabbage
104.4255073,73.44722572,136.2894419,14.57365579,70.48342922,6.363202053,604.0084454,cabbage
114.253384,63.01162057,123.5788436,18.75285306,66.59250901,6.520306376,732.7308242,cabbage
113.5576894,54.10036875,127.8895697,19.70812247,66.21254475,6.285566706,705.1075972,cabbage
127.4098957,82.11743701,128.0720601,19.41791929,84.20144304,6.199379075,924.9156015,cabbage
114.6200276,71.85035003,139.4457694,18.2441281,72.97927442,6.579702085,747.5592123,cabbage
145.2816437,53.65970851,105.2072593,23.13813423,60.4850862,6.455349918,753.9193739,cabbage
113.1575416,60.6836218,113.9330288,18.46879872,69.40216684,6.563994287,619.4208051,cabbage
136.6926327,72.63186485,115.1576592,17.35074387,62.36050971,6.656848019,737.876057,cabbage
110.5603607,58.15404906,122.9845356,15.46129901,80.39618622,6.733663677,793.1579882,cabbage
105.1023065,64.6542408,132.9398461,14.22520611,78.39365921,6.990789497,788.8097583,cabbage
131.4948053,67.5884769,138.7117154,19.2998524,67.46121468,6.663597034,783.8229703,cabbage
137.5467656,60.51012635,117.5058998,18.28638612,77.44524929,6.485263367,755.4873425,cabbage
123.2232108,56.93445478,116.4551122,17.73399717,76.24924523,6.291406597,722.6324465,cabbage
129.1767961,69.56449149,110.5928274,15.46188098,66.25582621,6.657082511,791.6688692,cabbage
102.9653298,78.14475725,109.886698,17.60221934,60.94371586,6.35813818,960.1783142,cabbage
146.9623213,80.25980946,117.4269151,12.65365475,74.12280665,6.793789457,702.298107,cabbage
149.2811941,56.37691852,115.753576,19.62189218,61.04947465,6.277538807,637.9090515,cabbage
123.3883692,70.80875816,125.2250835,14.89620612,82.06242077,6.341882896,634.2931913,cabbage
110.7628135,54.38547596,121.9654598,20.44135854,82.14575692,6.378342203,748.8093466,cabbage
120.8451119,58.93008072,107.8321574,20.10416968,81.65728722,6.409798377,898.4315441,cabbage
112.2763651,77.39483173,134.834188,20.25487188,89.75779855,6.246828609,544.6714637,cabbage
114.0560625,60.80231386,127.0124971,18.73167282,71.83814855,6.357956943,651.246976,cabbage
95.98967388,61.77804835,130.3090868,15.38128897,60.23534764,6.858406255,772.3359169,cabbage
128.8289167,52.51137086,135.9228598,21.90330619,73.37548903,6.750350728,696.6416753,cabbage
109.6623149,74.34199387,122.3169227,15.44770545,61.54986527,6.799294633,660.0450817,cabbage
133.3442733,58.48606606,108.6983038,20.45578386,81.8646654,6.349078182,920.176711,cabbage
121.4401616,52.74607755,122.892591,19.96437379,65.18767493,6.321298185,959.3612323,cabbage
140.5978862,70.03414522,138.1467561,18.19437405,81.66466738,6.236708963,790.4887534,cabbage
119.5119645,55.58296526,131.5342865,15.54153978,81.64888908,6.626091266,686.8484389,cabbage
93.64237908,60.87320752,115.9420684,17.0612131,79.85671664,6.241944154,766.070121,cabbage
131.5647117,73.31564846,121.2231983,15.98360202,62.54028466,6.612703084,774.4633741,cabbage
126.1005591,68.61456341,96.3747109,19.91061048,66.53397345,6.773837299,578.1476864,cabbage
112.8081903,58.90383088,99.14393465,17.43855359,77.65931009,6.53495534,777.8248747,cabbage
131.8076944,79.84737322,101.8043157,17.84257843,86.84131366,6.413646144,725.2047137,cabbage
110.5650595,69.54491234,116.1266211,17.76332333,64.11203828,6.746965396,803.5738212,cabbage
132.2369093,62.41336553,111.2421938,14.7650548,64.52210979,6.191859859,966.3505672,cabbage
138.3394624,69.96215828,148.6813696,20.31085815,88.05750943,6.257879088,588.7935947,cabbage
130.2673348,77.55122701,114.1486668,14.58281548,74.03514039,6.189266663,713.6671592,cabbage
120.6425167,65.64974249,146.7359512,17.37712423,86.91848016,6.399970085,681.9639997,cabbage
138.741968,66.67282117,91.96532411,15.97938106,68.78173314,6.622292158,686.2619358,cabbage
118.6327764,69.50647932,147.1582956,17.3346444,73.04952538,6.332173102,760.4064563,cabbage
116.2506187,66.02849278,125.9278933,19.30150572,67.11231863,6.446344834,513.7554443,cabbage
98.82174336,71.01689132,98.17029457,20.24646354,61.66472163,6.618203767,432.3803502,cabbage
122.2152082,55.41882121,124.3246095,14.89101241,87.99776003,6.652150541,668.3316026,cabbage
119.1709326,63.01686822,115.9541415,15.59807651,65.20610759,6.201656058,536.130114,cabbage
133.5727607,54.19959423,117.6175882,20.25867324,65.77029469,6.673116085,697.6760069,cabbage
101.0964508,83.81357122,117.7738823,14.5092633,68.3547601,6.508551171,650.2937918,cabbage
113.9067755,53.26477693,121.0277148,21.16708275,70.0264588,6.650725011,681.5852577,cabbage
112.2791786,83.81546917,111.2238093,14.6343571,88.7953028,5.880801983,808.4605011,cabbage
140.257818,65.97218126,106.2519193,16.46061826,77.54808355,6.810602327,862.5714006,cabbage
116.0453119,72.32889322,146.6634111,14.83685941,79.98915969,6.145153911,776.1327464,cabbage
129.8235113,70.15716942,111.6102165,26.74232765,63.41814549,6.439129295,676.335309,cabbage
123.2207316,64.16068955,128.5780024,21.42290848,75.52944267,6.290951287,718.9866907,cabbage
134.3639156,64.85114871,115.5386153,19.69689871,61.16917092,6.863687384,969.4221337,cabbage
127.2918627,69.9841815,121.7473222,20.90760967,89.02941278,6.499847879,889.6064974,cabbage
140.2148824,52.43705879,120.1336154,15.9339167,86.1267171,6.409876915,586.2850465,cabbage
118.5429798,70.60231414,108.7854916,11.98998043,75.583583,6.796856788,810.8101656,cabbage
137.5490144,63.34525678,92.51459435,19.29108792,79.73852484,6.614998654,951.2833266,cabbage
106.6846575,56.78021173,109.1039857,20.67125576,69.30065539,6.127438119,767.0816674,cabbage
74.67919207,48.76748829,74.94252199,20.51983362,72.62280623,6.398961893,675.6286729,carrot
61.49141378,40.01634026,97.63242849,22.24604444,67.12863653,6.766356024,600.613145,carrot
60.3488895,56.62919154,95.28036005,15.69469345,65.51216778,6.197512962,602.5627672,carrot
63.09731596,54.10569865,89.85730822,17.4105249,60.73968167,6.5134359,689.4930062,carrot
69.92575443,48.95727147,97.6366815,19.20221176,70.99369939,6.587991436,471.6146113,carrot
76.14494996,55.11325288,100.0183121,19.20150887,76.20197146,6.615206782,593.7911302,carrot
